------------ Data Table File Created By ActiGraph Link ActiLife v6.13.4 Firmware v1.7.2 date format dd/MM/yyyy Filter Normal -----------
Serial Number: TAS1H37200051
Start Time 12:40:00
Start Date 12/12/2022
Epoch Period (hh:mm:ss) 00:00:30
Download Time 09:23:21
Download Date 20/12/2022
Current Memory Address: 0
Current Battery Voltage: 3,84     Mode = 61
--------------------------------------------------
Date, Time, Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Standing,Inclinometer Stepping,Inclinometer Sitting/Lying,Vector Magnitude
16/12/2022,08:36:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:36:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:37:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:37:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:38:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:38:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:39:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:39:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:40:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:40:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:41:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:41:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:42:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:42:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:43:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:43:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:44:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:44:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:45:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:45:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:46:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:46:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:47:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:47:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:48:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:48:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:49:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:49:30,"0","20","0","0","0","0","0","30","20"
16/12/2022,08:50:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:50:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:51:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:51:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:52:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:52:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:53:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:53:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:54:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:54:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:55:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:55:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:56:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:56:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:57:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:57:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:58:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:58:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:59:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,08:59:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:00:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:00:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:01:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:01:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:02:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:02:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:03:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:03:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:04:00,"0","12","0","0","0","0","0","30","12"
16/12/2022,09:04:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:05:00,"0","7","0","0","0","0","0","30","7"
16/12/2022,09:05:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:06:00,"0","27","0","0","0","0","0","30","27"
16/12/2022,09:06:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:07:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:07:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:08:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:08:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:09:00,"6","40","0","1","0","0","0","30","40,45"
16/12/2022,09:09:30,"54","43","22","1","0","0","0","30","72,45"
16/12/2022,09:10:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:10:30,"1","0","0","0","0","0","0","30","1"
16/12/2022,09:11:00,"56","20","0","1","0","0","0","30","59,46"
16/12/2022,09:11:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:12:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:12:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:13:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:13:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:14:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:14:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:15:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:15:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:16:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:16:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:17:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:17:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:18:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:18:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:19:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:19:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:20:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:20:30,"0","47","0","0","0","0","0","30","47"
16/12/2022,09:21:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:21:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:22:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:22:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:23:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:23:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:24:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:24:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:25:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:25:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:26:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:26:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:27:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:27:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:28:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:28:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:29:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:29:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:30:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:30:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:31:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:31:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:32:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:32:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:33:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:33:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:34:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:34:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:35:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:35:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:36:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:36:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:37:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:37:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:38:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:38:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:39:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:39:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:40:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:40:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:41:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:41:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:42:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:42:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:43:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:43:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:44:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:44:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:45:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:45:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:46:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:46:30,"51","105","24","1","0","0","0","30","119,17"
16/12/2022,09:47:00,"73","107","307","1","0","0","0","30","333,21"
16/12/2022,09:47:30,"0","0","14","0","0","0","0","30","14"
16/12/2022,09:48:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:48:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:49:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:49:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:50:00,"0","0","46","0","0","0","0","30","46"
16/12/2022,09:50:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:51:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:51:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:52:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:52:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:53:00,"18","207","122","0","0","0","0","30","240,95"
16/12/2022,09:53:30,"11","217","52","1","0","0","0","30","223,41"
16/12/2022,09:54:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:54:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:55:00,"0","167","0","0","0","0","0","30","167"
16/12/2022,09:55:30,"0","209","0","0","0","0","0","30","209"
16/12/2022,09:56:00,"0","55","0","0","0","0","0","30","55"
16/12/2022,09:56:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:57:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:57:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:58:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,09:58:30,"0","238","127","0","0","0","0","30","269,76"
16/12/2022,09:59:00,"0","0","12","0","0","0","0","30","12"
16/12/2022,09:59:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:00:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:00:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:01:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:01:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:02:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:02:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:03:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:03:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:04:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:04:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:05:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:05:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:06:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:06:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:07:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:07:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:08:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:08:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:09:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:09:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:10:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:10:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:11:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:11:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:12:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:12:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:13:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:13:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:14:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:14:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:15:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:15:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:16:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:16:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:17:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:17:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:18:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:18:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:19:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:19:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:20:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:20:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:21:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:21:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:22:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:22:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:23:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:23:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:24:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:24:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:25:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:25:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:26:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:26:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:27:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:27:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:28:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:28:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:29:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:29:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:30:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:30:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:31:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:31:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:32:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:32:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:33:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:33:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:34:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:34:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:35:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:35:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:36:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:36:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:37:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:37:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:38:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:38:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:39:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:39:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:40:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:40:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:41:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:41:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:42:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:42:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:43:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:43:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:44:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:44:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:45:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:45:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:46:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:46:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:47:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:47:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:48:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:48:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:49:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:49:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:50:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:50:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:51:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:51:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:52:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:52:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:53:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:53:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:54:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:54:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:55:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:55:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:56:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:56:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:57:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:57:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:58:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:58:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:59:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,10:59:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:00:00,"2","67","53","1","0","0","0","30","85,45"
16/12/2022,11:00:30,"0","2","0","0","0","0","0","30","2"
16/12/2022,11:01:00,"42","58","80","1","0","0","0","30","107,37"
16/12/2022,11:01:30,"0","21","0","0","0","0","0","30","21"
16/12/2022,11:02:00,"0","71","116","0","0","0","0","30","136"
16/12/2022,11:02:30,"187","382","194","2","0","0","0","30","467,47"
16/12/2022,11:03:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:03:30,"71","394","244","1","0","0","0","30","468,84"
16/12/2022,11:04:00,"79","37","44","1","0","0","0","30","97,7"
16/12/2022,11:04:30,"0","85","0","0","0","0","0","30","85"
16/12/2022,11:05:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:05:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:06:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:06:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:07:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:07:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:08:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:08:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:09:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:09:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:10:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:10:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:11:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:11:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:12:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:12:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:13:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:13:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:14:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:14:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:15:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:15:30,"0","1","0","0","0","0","0","30","1"
16/12/2022,11:16:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:16:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:17:00,"63","19","38","0","0","0","0","30","75,99"
16/12/2022,11:17:30,"164","138","108","2","0","0","0","30","240,01"
16/12/2022,11:18:00,"0","3","0","0","0","0","0","30","3"
16/12/2022,11:18:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:19:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:19:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:20:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:20:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:21:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:21:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:22:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:22:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:23:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:23:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:24:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:24:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:25:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:25:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:26:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:26:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:27:00,"123","32","83","1","0","0","0","30","151,8"
16/12/2022,11:27:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:28:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:28:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:29:00,"410","286","496","2","0","3","4","23","704,21"
16/12/2022,11:29:30,"579","204","1016","3","0","10","10","10","1187,06"
16/12/2022,11:30:00,"506","407","622","3","0","4","3","23","899,2"
16/12/2022,11:30:30,"21","87","4","1","0","0","0","30","89,59"
16/12/2022,11:31:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:31:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:32:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:32:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:33:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:33:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:34:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:34:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:35:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:35:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:36:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:36:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:37:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:37:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:38:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:38:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:39:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:39:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:40:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:40:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:41:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:41:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:42:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:42:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:43:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:43:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:44:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:44:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:45:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:45:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:46:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:46:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:47:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:47:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:48:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:48:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:49:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:49:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:50:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:50:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:51:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:51:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:52:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:52:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:53:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:53:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:54:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:54:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:55:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:55:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:56:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:56:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:57:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:57:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:58:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:58:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:59:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,11:59:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,12:00:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,12:00:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,12:01:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,12:01:30,"0","0","0","0","0","0","0","30","0"
16/12/2022,12:02:00,"0","0","0","0","0","0","0","30","0"
16/12/2022,12:02:30,"0","0","0","0","0","0","0","30","0"
